region,metric,period,value
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 24,200.3083333
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 25,167.5350877
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 26,135.05
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 27,117.5909091
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 28,93.74576271
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 29,90.31052632
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 30,88.79180328
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 31,102.5587301
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 32,100.6783333
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 33,83.01207023
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 34,71.93666751
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 35,66.6349207
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 36,65.65254211
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 37,74.33620624
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 38,66.31000125
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 39,71.91076936
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 40,63.04237288
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 41,85.96249989
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 42,71.9016669
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 43,58.79508203
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 44,56.00666695
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 45,48.70877249
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 46,46.20655729
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 47,55.1031746
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 48,58.4
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 49,62.85714286
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 5,105.53
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 50,73.75833333
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 51,90.9
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 52,103.4
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 53,121.0357143
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 54,135.8534483
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 55,134.1065574
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 56,127.8545455
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 57,149.0892857
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 58,124.9508197
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 59,114.4354839
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 6,103.5833333
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 60,142.5089286
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 61,145.0438596
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 62,142.8416667
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 63,180.1307692
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 64,181.4754098
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 7,100.0046154
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 8,95.51666667
Europe,        Iron Ore Fines (62% Fe) $/mt,Unnamed: 9,101.5421053
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 10,122.1820968
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 11,121.0181818
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 12,130.4824194
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 13,146.1332787
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 14,148.0017742
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 15,132.6673437
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 16,137.3374194
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 17,152.2642623
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 18,134.0051613
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 19,148.1919403
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 20,192.7191935
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 21,209.4498333
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 22,182.3853226
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 23,238.9877273
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 24,272.501129
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 25,225.4393333
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 26,166.5280328
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 27,147.2149254
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 28,136.4087097
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 29,129.7734483
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 30,119.086129
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 31,131.2127692
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 32,140.2383871
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 33,137.6036667
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 34,146.3471667
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 35,144.3151515
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 36,131.1156452
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 37,138.2454098
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 38,142.139
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 39,119.9454545
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 40,96.56354839
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 41,113.4804918
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 42,107.3066129
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 43,89.54323077
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 44,80.30483871
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 45,63.25409836
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 46,64.58571429
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 47,85.39090909
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 48,89.05967742
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 49,101.85
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 5,135.346
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 50,115.2419355
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 51,124.55
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 52,134.3612903
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 53,165.2341667
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 54,177.287377
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 55,168.4875
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 56,159.7350877
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 57,171.0232143
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 58,150.442623
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 59,143.3769231
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 6,130.3422951
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 60,168.5648148
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 61,177.6090909
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 7,127.0997101
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 8,116.1039344
Europe,        Iron Ore Pallets (65% Fe) $/mt,Unnamed: 9,123.1398305
Europe,        LME Steel Scrap  CFR Turkey  (EUR/mt),Unnamed: 10,366.13
Europe,        LME Steel Scrap  CFR Turkey  (EUR/mt),Unnamed: 11,374.8655385
Europe,        LME Steel Scrap  CFR Turkey  (EUR/mt),Unnamed: 12,383.6782258
Europe,        LME Steel Scrap  CFR Turkey  (EUR/mt),Unnamed: 13,399.7347619
Europe,        LME Steel Scrap  CFR Turkey  (EUR/mt),Unnamed: 14,394.3115873
Europe,        LME Steel Scrap  CFR Turkey  (EUR/mt),Unnamed: 15,371.6953125
Europe,        LME Steel Scrap  CFR Turkey  (EUR/mt),Unnamed: 16,387.325
Europe,        LME Steel Scrap  CFR Turkey  (EUR/mt),Unnamed: 17,435.0625
Europe,        LME Steel Scrap  CFR Turkey  (EUR/mt),Unnamed: 18,364.0
Europe,        LME Steel Scrap  CFR Turkey  (EUR/mt),Unnamed: 19,373.6076923
Europe,        LME Steel Scrap  CFR Turkey  (EUR/mt),Unnamed: 20,481.2083333
Europe,        LME Steel Scrap  CFR Turkey  (EUR/mt),Unnamed: 21,547.8571429
Europe,        LME Steel Scrap  CFR Turkey  (EUR/mt),Unnamed: 22,471.2734375
Europe,        LME Steel Scrap  CFR Turkey  (EUR/mt),Unnamed: 23,472.9769231
Europe,        LME Steel Scrap  CFR Turkey  (EUR/mt),Unnamed: 24,499.0901639
Europe,        LME Steel Scrap  CFR Turkey  (EUR/mt),Unnamed: 25,452.1349206
Europe,        LME Steel Scrap  CFR Turkey  (EUR/mt),Unnamed: 26,355.1640625
Europe,        LME Steel Scrap  CFR Turkey  (EUR/mt),Unnamed: 27,284.3692308
Europe,        LME Steel Scrap  CFR Turkey  (EUR/mt),Unnamed: 28,260.8114754
Europe,        LME Steel Scrap  CFR Turkey  (EUR/mt),Unnamed: 29,272.5859375
Europe,        LME Steel Scrap  CFR Turkey  (EUR/mt),Unnamed: 30,270.711875
Europe,        LME Steel Scrap  CFR Turkey  (EUR/mt),Unnamed: 31,278.5076923
Europe,        LME Steel Scrap  CFR Turkey  (EUR/mt),Unnamed: 32,303.7868852
Europe,        LME Steel Scrap  CFR Turkey  (EUR/mt),Unnamed: 33,315.1507937
Europe,        LME Steel Scrap  CFR Turkey  (EUR/mt),Unnamed: 34,313.6640625
Europe,        LME Steel Scrap  CFR Turkey  (EUR/mt),Unnamed: 35,321.5703125
Europe,        LME Steel Scrap  CFR Turkey  (EUR/mt),Unnamed: 36,348.6854839
Europe,        LME Steel Scrap  CFR Turkey  (EUR/mt),Unnamed: 37,368.3412698
Europe,        LME Steel Scrap  CFR Turkey  (EUR/mt),Unnamed: 38,329.2222222
Europe,        LME Steel Scrap  CFR Turkey  (EUR/mt),Unnamed: 39,332.3359375
Europe,        LME Steel Scrap  CFR Turkey  (EUR/mt),Unnamed: 40,279.3688525
Europe,        LME Steel Scrap  CFR Turkey  (EUR/mt),Unnamed: 41,282.28125
Europe,        LME Steel Scrap  CFR Turkey  (EUR/mt),Unnamed: 42,269.8809524
Europe,        LME Steel Scrap  CFR Turkey  (EUR/mt),Unnamed: 43,219.5769231
Europe,        LME Steel Scrap  CFR Turkey  (EUR/mt),Unnamed: 44,256.3888889
Europe,        LME Steel Scrap  CFR Turkey  (EUR/mt),Unnamed: 45,187.3145161
Europe,        LME Steel Scrap  CFR Turkey  (EUR/mt),Unnamed: 46,186.2592593
Europe,        LME Steel Scrap  CFR Turkey  (EUR/mt),Unnamed: 5,374.9761905
Europe,        LME Steel Scrap  CFR Turkey  (EUR/mt),Unnamed: 6,357.6665625
Europe,        LME Steel Scrap  CFR Turkey  (EUR/mt),Unnamed: 7,347.6461538
Europe,        LME Steel Scrap  CFR Turkey  (EUR/mt),Unnamed: 8,343.0845902
Europe,        LME Steel Scrap  CFR Turkey  (EUR/mt),Unnamed: 9,363.2233333
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 10,14.29613422
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 11,12.13140329
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 12,10.62151698
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 13,9.26469379
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 14,14.41716969
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 15,11.36677992
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 16,11.75704977
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 17,17.60165492
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 18,38.73025889
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 19,63.46320372
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 20,33.16637982
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 21,34.60953987
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 22,33.79229183
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 23,17.78325633
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 24,9.34929186
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 25,6.87512296
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 26,5.49987833
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 27,3.00070731
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 28,1.9015958
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 29,3.26838859
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 30,5.22352263
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 31,4.00178008
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 32,4.51606357
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 33,6.52578086
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 34,8.84609304
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 35,8.84160579
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 36,7.72011569
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 37,7.08459585
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 38,7.03365386
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 39,5.78806363
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 40,5.27399621
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 41,6.03647779
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 42,5.79076931
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 43,4.54528479
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 44,4.60791874
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 45,4.32477373
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 46,5.86531656
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 47,6.81106363
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 48,7.09744597
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 49,7.39060553
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 5,12.47806265
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 50,8.88220432
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 51,7.72684424
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 52,8.14850407
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 53,10.44493819
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 54,11.61513363
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 55,10.72672509
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 56,10.70603569
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 57,10.81829258
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 58,10.93904843
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 59,9.60296021
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 6,10.85660982
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 60,9.57937169
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 61,9.56588266
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 62,10.23962519
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 63,10.15621938
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 64,10.23933255
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 7,11.96272671
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 8,12.53468601
Europe,        Netherlands TTF Natural Gas Forward Month 1 (EUR/MWh),Unnamed: 9,15.18875535
Europe,    * = Brazilian Real,Unnamed: 10,5.8402
Europe,    * = Brazilian Real,Unnamed: 11,5.5463
Europe,    * = Brazilian Real,Unnamed: 12,5.2154
Europe,    * = Brazilian Real,Unnamed: 13,4.9515
Europe,    * = Brazilian Real,Unnamed: 14,4.9558
Europe,    * = Brazilian Real,Unnamed: 15,4.885
Europe,    * = Brazilian Real,Unnamed: 16,4.9428
Europe,    * = Brazilian Real,Unnamed: 17,5.1924
Europe,    * = Brazilian Real,Unnamed: 18,5.2608
Europe,    * = Brazilian Real,Unnamed: 19,5.2466
Europe,    * = Brazilian Real,Unnamed: 20,4.9274
Europe,    * = Brazilian Real,Unnamed: 21,5.225
Europe,    * = Brazilian Real,Unnamed: 22,5.5865
Europe,    * = Brazilian Real,Unnamed: 23,5.2323
Europe,    * = Brazilian Real,Unnamed: 24,5.2936
Europe,    * = Brazilian Real,Unnamed: 25,5.4849
Europe,    * = Brazilian Real,Unnamed: 26,5.3956
Europe,    * = Brazilian Real,Unnamed: 27,5.3802
Europe,    * = Brazilian Real,Unnamed: 28,5.3856
Europe,    * = Brazilian Real,Unnamed: 29,4.4726
Europe,    * = Brazilian Real,Unnamed: 30,4.1153
Europe,    * = Brazilian Real,Unnamed: 31,3.9724
Europe,    * = Brazilian Real,Unnamed: 32,3.9216
Europe,    * = Brazilian Real,Unnamed: 33,3.7659
Europe,    * = Brazilian Real,Unnamed: 34,3.8127
Europe,    * = Brazilian Real,Unnamed: 35,3.9478
Europe,    * = Brazilian Real,Unnamed: 36,3.6089
Europe,    * = Brazilian Real,Unnamed: 37,3.2427
Europe,    * = Brazilian Real,Unnamed: 38,3.2488
Europe,    * = Brazilian Real,Unnamed: 39,3.1631
Europe,    * = Brazilian Real,Unnamed: 40,3.2176
Europe,    * = Brazilian Real,Unnamed: 41,3.1443
Europe,    * = Brazilian Real,Unnamed: 42,3.2941
Europe,    * = Brazilian Real,Unnamed: 43,3.2468
Europe,    * = Brazilian Real,Unnamed: 44,3.5002
Europe,    * = Brazilian Real,Unnamed: 45,3.899
Europe,    * = Brazilian Real,Unnamed: 46,3.8447
Europe,    * = Brazilian Real,Unnamed: 47,3.5368
Europe,    * = Brazilian Real,Unnamed: 48,3.0701
Europe,    * = Brazilian Real,Unnamed: 49,2.8726
Europe,    * = Brazilian Real,Unnamed: 5,5.3325
Europe,    * = Brazilian Real,Unnamed: 50,2.5473
Europe,    * = Brazilian Real,Unnamed: 51,2.2748
Europe,    * = Brazilian Real,Unnamed: 52,2.2287
Europe,    * = Brazilian Real,Unnamed: 53,2.3641
Europe,    * = Brazilian Real,Unnamed: 54,2.2757
Europe,    * = Brazilian Real,Unnamed: 55,2.2876
Europe,    * = Brazilian Real,Unnamed: 56,2.0685
Europe,    * = Brazilian Real,Unnamed: 57,1.9972
Europe,    * = Brazilian Real,Unnamed: 58,2.0587
Europe,    * = Brazilian Real,Unnamed: 59,2.0279
Europe,    * = Brazilian Real,Unnamed: 6,5.3988
Europe,    * = Brazilian Real,Unnamed: 60,1.966
Europe,    * = Brazilian Real,Unnamed: 61,1.7688
Europe,    * = Brazilian Real,Unnamed: 62,1.8029
Europe,    * = Brazilian Real,Unnamed: 63,1.6364
Europe,    * = Brazilian Real,Unnamed: 64,1.5954
Europe,    * = Brazilian Real,Unnamed: 7,5.4493
Europe,    * = Brazilian Real,Unnamed: 8,5.6625
Europe,    * = Brazilian Real,Unnamed: 9,5.8487
Europe,    * = British Pound,Unnamed: 10,1.2813
Europe,    * = British Pound,Unnamed: 11,1.3004
Europe,    * = British Pound,Unnamed: 12,1.2622
Europe,    * = British Pound,Unnamed: 13,1.2683
Europe,    * = British Pound,Unnamed: 14,1.2419
Europe,    * = British Pound,Unnamed: 15,1.266
Europe,    * = British Pound,Unnamed: 16,1.2523
Europe,    * = British Pound,Unnamed: 17,1.2155
Europe,    * = British Pound,Unnamed: 18,1.175
Europe,    * = British Pound,Unnamed: 19,1.1766
Europe,    * = British Pound,Unnamed: 20,1.2563
Europe,    * = British Pound,Unnamed: 21,1.341
Europe,    * = British Pound,Unnamed: 22,1.3481
Europe,    * = British Pound,Unnamed: 23,1.3779
Europe,    * = British Pound,Unnamed: 24,1.3982
Europe,    * = British Pound,Unnamed: 25,1.3792
Europe,    * = British Pound,Unnamed: 26,1.3219
Europe,    * = British Pound,Unnamed: 27,1.2919
Europe,    * = British Pound,Unnamed: 28,1.2416
Europe,    * = British Pound,Unnamed: 29,1.2798
Europe,    * = British Pound,Unnamed: 30,1.2877
Europe,    * = British Pound,Unnamed: 31,1.2325
Europe,    * = British Pound,Unnamed: 32,1.2853
Europe,    * = British Pound,Unnamed: 33,1.3024
Europe,    * = British Pound,Unnamed: 34,1.2861
Europe,    * = British Pound,Unnamed: 35,1.3031
Europe,    * = British Pound,Unnamed: 36,1.36
